ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,LandSize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closest_secondary,secondary_school_ranking
ID582708500,4/118 Rose St,FITZROY,580000.0,t,19/08/2017,1,1.0,1.0,782.0,21.0,-37.79617,144.97982,19975,1329.269988852646,13.235294117647058,0,330.3333333333333,1855.0,82.0,Fitzroy Primary School,410.0776558970752,not ranked,Academy of Mary Immaculate,964.9777328991132,144
ID271099422,112 Eureka Dr,MANOR LAKES,478000.0,h,8/07/2017,4,2.0,2.0,400.0,11.0,-37.87047000000001,144.59864,47647,876.2284317745825,37.72727272727273,0,440.0,1116.3333333333333,187.33333333333334,Manor Lakes P-12 College,440.45779508512925,not ranked,Manor Lakes P-12 College,440.45779508512925,420
ID875333116,24 Willis St,BALWYN NORTH,1770000.0,h,28/08/2016,3,2.0,1.0,720.0,64.0,-37.7938,145.0838,19894,3421.784537881621,25.76923076923077,0,925.6666666666666,4701.333333333333,308.6666666666667,Boroondara Park Primary School,604.5817509381598,192,Balwyn High School,765.7077072169179,44
ID543711455,177 Raleigh St,THORNBURY,1750000.0,h,6/05/2017,3,1.0,3.0,712.0,8.0,-37.7598,145.0118,20014,1278.5834229027448,25.3,0,2532.3333333333335,5455.0,713.0,Wales Street Primary School,323.128791850046,175,Thornbury High School,1236.5006418597259,209
ID314620264,6 Douglas St,ROSANNA,1185000.0,h,27/05/2017,4,2.0,1.0,625.0,34.0,-37.74301,145.07148999999995,19936,471.1388544588778,31.75,0,885.0,1901.0,227.66666666666666,Banyule Primary School,571.5159110614584,86,Viewbank College,1344.453405691212,96
ID180297111,70 Forrest St,ALBION,600000.0,h,22/05/2016,3,1.0,1.0,697.0,91.0,-37.7842,144.8175,20004,965.8382481822533,26.375,0,268.3333333333333,736.0,128.33333333333334,St Theresa's School,325.8400454503985,393,Marian College,1074.808031690675,not ranked
ID777319230,16 Blenheim Rd,NEWPORT,1176000.0,h,18/06/2016,3,1.0,2.0,767.0,59.0,-37.8466,144.8636,19994,1810.4246912345302,16.310344827586206,0,71.0,261.0,20.0,Newport Gardens Primary School,485.27543759617254,411,Bayside P-12 College,2266.243144825112,243
ID154335040,14/36 Lisson Gr,HAWTHORN,560000.0,u,3/06/2017,1,1.0,1.0,0.0,49.0,-37.82694,145.03094,19904,777.8008454862155,15.666666666666666,0,1173.6666666666667,8523.666666666666,974.6666666666666,Erasmus Primary School,37.566531266183205,not ranked,Scotch College,786.2005211257506,31
ID699602856,5/60 Chomley St,PRAHRAN,473000.0,u,14/05/2016,2,1.0,1.0,0.0,131.0,-37.8559,145.006,19946,899.3398031485153,18.214285714285715,0,659.0,5219.333333333333,338.3333333333333,The King David School,472.3530373424109,140,The King David School,472.3530373424109,27
ID952504251,1 Lincoln Wy,MELTON WEST,430000.0,h,23/09/2017,4,1.0,3.0,675.0,39.0,-37.67363,144.55888000000004,19980,3513.980747827812,39.6,0,50.333333333333336,68.0,12.0,Wedge Park Primary School,466.8820107714843,not ranked,Catholic Regional College,847.8161550257681,236
ID183572471,171 Southern Rd,HEIDELBERG WEST,950000.0,h,22/04/2017,3,1.0,3.0,695.0,63.0,-37.7416,145.0406,19936,2252.723155208034,31.75,0,1173.6666666666667,8523.666666666666,974.6666666666666,St Pius X School,775.9474911542966,not ranked,East Preston Islamic College,934.4392538170749,491
ID994483469,37 Godfrey St,BENTLEIGH,2700000.0,h,4/06/2016,4,3.0,2.0,628.0,19.0,-37.9155,145.0401,19939,346.7629758689456,35.15384615384615,0,925.6666666666666,4701.333333333333,308.6666666666667,St Paul's School,824.2842594118888,211,McKinnon Secondary College,827.4487729109493,48
ID415661175,2/166 Mitchell St,MAIDSTONE,821000.0,t,29/07/2017,4,3.0,2.0,294.0,5.0,-37.78133,144.86768,20022,2037.9258532772951,21.4,0,717.3333333333334,1763.0,318.6666666666667,Christ the King Primary School,861.4470478036765,not ranked,Caroline Chisholm Catholic College,1626.7016228572559,not ranked
ID151641842,20 Dalston Rd,HUGHESDALE,1340000.0,h,3/12/2016,3,1.0,1.0,705.0,99.0,-37.8994,145.0816,19917,599.065625309963,29.35483870967742,0,555.6666666666666,1129.0,160.66666666666666,Oakleigh Grammar,403.305202739371,217,Oakleigh Grammar,403.305202739371,270
ID519017660,27 Moore St,MOONEE PONDS,800000.0,h,28/08/2016,3,1.0,1.0,207.0,109.0,-37.7687,144.9203,20038,347.9651492077113,22.0,0,278.0,489.0,65.0,Ascot Vale Primary School,808.5942966510146,249,Lowther Hall Anglican Grammar School,1085.1374471979898,not ranked
ID717280762,23 Morden Ct,NUNAWADING,1570000.0,h,27/05/2017,4,2.0,1.0,746.0,119.0,-37.82603,145.1721,19899,652.0688438354313,31.666666666666668,0,938.3333333333334,6892.666666666667,553.3333333333334,Nunawading Christian College-Primary,491.7420270597412,not ranked,Nunawading Christian College-Secondary,473.00639536598396,not ranked
ID862138876,58 Kernot St,SOUTH KINGSVILLE,915000.0,t,16/04/2016,4,3.0,1.0,662.0,3.0,-37.8307,144.8725,19995,1181.1053386841456,14.333333333333334,0,888.0,2196.0,181.33333333333334,St Margaret Mary's School,493.93104510451604,483,Emmanuel College,2649.3715652906717,180
ID976276221,106/360 Lygon St,BRUNSWICK EAST,480000.0,u,28/05/2016,2,2.0,1.0,0.0,79.0,-37.7679,144.9725,19968,1136.509780162204,25.333333333333332,0,703.6666666666666,1502.0,135.66666666666666,Brunswick East Primary School,722.0369605201402,not ranked,Sydney Road Community School,955.7082545954571,447
ID405286306,36a Barrington St,BENTLEIGH EAST,780000.0,t,28/08/2016,3,2.0,1.0,209.0,7.0,-37.9131,145.07,19918,2136.054776136581,27.35483870967742,0,925.6666666666666,4701.333333333333,308.6666666666667,Coatesville Primary School,840.1879168356426,271,St James' College,1493.3507524047166,not ranked
ID971370181,1231 North Rd,OAKLEIGH,991000.0,h,18/03/2017,4,1.0,2.0,683.0,44.0,-37.9107,145.0975,19916,428.6695450767136,31.35483870967742,0,444.6666666666667,981.3333333333334,239.66666666666666,Huntingdale Primary School,501.99760904126464,454,Sacred Heart Girls' College,1381.5334593963191,93
ID818058901,24 Sunnyside Rd,MOUNT WAVERLEY,2000000.0,h,1/07/2017,3,1.0,2.0,1028.0,54.0,-37.89757,145.11825,19916,2046.3654641045302,31.35483870967742,0,1471.0,7759.666666666667,779.6666666666666,Amsleigh Park Primary School,886.0909726212666,not ranked,John Monash Science School,2067.7977777961146,59
ID392803356,42 Grant St,CLIFTON HILL,1500000.0,h,8/04/2017,3,1.0,1.0,230.0,119.0,-37.788,144.9967,19974,134.54063791863135,15.142857142857142,0,1097.6666666666667,5916.0,553.3333333333334,Spensley Street Primary School,645.6673044513325,not ranked,Fitzroy High School,881.3195411785279,248
ID584394421,74 Dudley St,WEST MELBOURNE,1900000.0,h,15/07/2017,4,1.0,2.0,168.0,6.0,-37.80884,144.95291,19841,424.856611390841,3.4078212290502794,0,647.0,2861.3333333333335,222.66666666666666,North Melbourne Primary School,1142.7057572353544,182,Simonds Catholic College,319.37758697669926,262
ID952009790,5 Jessie St,SUNSHINE,1001000.0,h,30/07/2016,4,2.0,2.0,581.0,79.0,-37.7905,144.8414,20021,780.8829733195813,24.555555555555557,0,1363.6666666666667,6287.666666666667,564.3333333333334,Our Lady of the Immaculate Conception School,526.6999178401757,not ranked,Caroline Chisholm Catholic College,923.4621120419756,not ranked
ID645629939,17 Rusden St,BRIGHTON,1500000.0,h,30/07/2016,4,2.0,1.0,549.0,29.0,-37.8869,144.9982,19954,336.5915248544857,21.5,0,2744.3333333333335,10289.666666666666,780.0,Elsternwick Primary School,508.98375744115947,378,Adass Israel School,940.3388262719741,534
ID125330977,196 Blyth St,ALTONA,1480000.0,h,13/05/2017,5,3.0,4.0,725.0,39.0,-37.8712,144.8107,19925,715.4054574058896,28.5,0,2494.6666666666665,11307.0,1410.0,Altona Primary School,1127.3288038554274,213,Mount St Joseph Girls' College,816.8886977769521,119
ID145502960,53 Rankins Rd,KENSINGTON,990000.0,h,3/06/2017,2,1.0,0.0,165.0,89.0,-37.7902,144.93192,20040,411.33342115076897,18.0,0,288.0,712.0,75.66666666666667,Kensington Primary School,467.9898994343753,116,Kensington Community High School,613.5157953208527,not ranked
ID829536081,639 Punt Rd,SOUTH YARRA,1855500.0,h,8/07/2017,4,2.0,1.0,176.0,139.0,-37.83986,144.98598,19959,580.9347810522498,12.543859649122806,0,1245.0,3886.0,447.6666666666667,Christ Church Grammar School,103.29057941266069,14,Melbourne High School,887.2303041493891,2
ID844458601,9 Edith Ct,BENTLEIGH EAST,1290000.0,h,12/08/2017,3,1.0,2.0,537.0,6.0,-37.92445,145.06824,19939,2853.0014639311175,35.15384615384615,0,959.0,4476.666666666667,324.0,St Peter's School,281.9671291250498,345,St James' College,354.9057113069715,not ranked
ID535855167,6 Aberdeen Rd,PRAHRAN,1390000.0,h,19/08/2017,3,2.0,1.0,125.0,17.0,-37.85257,145.00296,19947,891.1183152380818,16.214285714285715,0,705.3333333333334,5479.666666666667,335.0,Our Lady of Lourdes School,571.193604112194,67,The King David School,913.7845764330302,27
ID718432601,20 Greig St,SEDDON,881000.0,h,18/06/2016,3,1.0,2.0,217.0,129.0,-37.8075,144.8909,19997,451.86066068334554,10.357142857142858,0,824.6666666666666,1890.3333333333333,159.33333333333334,St Augustine's School,696.247160474188,not ranked,Gilmore College For Girls,998.8340917007648,387
ID597453619,117 Brees Rd,KEILOR EAST,976000.0,h,12/11/2016,3,3.0,2.0,605.0,39.0,-37.7459,144.8788,20037,3478.7220205008634,24.0,0,555.6666666666666,1129.0,160.66666666666666,St John Bosco's School,934.285717861987,not ranked,St Bernard's College,548.7211832383028,130
ID687955790,35 Adrian St,GLEN IRIS,2400000.0,h,30/07/2016,5,3.0,2.0,709.0,89.0,-37.8529,145.0806,19849,149.0047034531626,28.666666666666668,0,1923.6666666666667,8979.333333333334,620.3333333333334,Hartwell Primary School,637.8331585025953,78,Siena College Ltd,2148.5443868441353,not ranked
ID581626815,9/3 Gordon St,FOOTSCRAY,240000.0,u,17/06/2017,1,1.0,1.0,1015.0,49.0,-37.78778,144.89037,20023,1623.4709505217231,19.4,0,2047.6666666666667,9171.0,742.3333333333334,Footscray North Primary School,615.6420266659902,235,Footscray City College,486.7648924848157,166
ID310106329,28 Guildford Rd,SURREY HILLS,2009000.0,h,3/09/2016,3,1.0,2.0,843.0,19.0,-37.822,145.0897,19894,272.1790410077142,25.76923076923077,0,2403.6666666666665,5212.333333333333,586.6666666666666,Chatham Primary School,512.6439935021131,310,Fintona Girls' School,1122.304521727095,not ranked
ID407131104,2/67 Nimmo St,ESSENDON,645000.0,u,27/06/2016,2,1.0,1.0,170.0,25.0,-37.7475,144.8959,22253,2022.199583717952,18.333333333333332,1,334.6666666666667,1407.6666666666667,88.33333333333333,St John Bosco's School,740.8768910297815,not ranked,Buckley Park College,168.75246130667628,123
ID274877070,25 High St,WATSONIA,895000.0,h,29/04/2017,3,1.0,2.0,775.0,69.0,-37.7075,145.0807,19984,471.5779589224434,37.666666666666664,0,647.0,2861.3333333333335,222.66666666666666,Watsonia Primary School,549.9574789861222,not ranked,Loyola College,456.85301721780854,206
ID720794042,12/32 Argyle St,WEST FOOTSCRAY,438000.0,h,8/10/2016,2,1.0,2.0,0.0,49.0,-37.7952,144.8749,20022,1144.1863335011292,21.4,0,268.3333333333333,736.0,128.33333333333334,Footscray West Primary School,49.155380649054585,399,Footscray City College,1742.9880029731894,166
ID854277194,1/30 Grenville St,HAMPTON,895000.0,u,3/09/2016,2,1.0,1.0,228.0,44.0,-37.9355,145.0008,19949,281.92706958009677,31.5,0,1683.6666666666667,8938.666666666666,509.3333333333333,St Mary's School,272.6400620669969,159,St Leonard's College,967.6376178154214,43
ID944718168,3/19 Herbert St,ST KILDA,520000.0,u,10/09/2016,2,1.0,1.0,1034.0,69.0,-37.8717,144.9829,19956,964.4928192171838,17.5,0,1363.6666666666667,6287.666666666667,564.3333333333334,Yesodei HaTorah College,177.73729168948353,277,Yesodei HaTorah College,177.73729168948353,38
ID252450831,4 Holberry St,BROADMEADOWS,560000.0,h,22/07/2017,3,1.0,1.0,639.0,59.0,-37.69142,144.93025,22254,1321.460606013666,32.0,0,684.0,1695.6666666666667,161.0,Meadows Primary School,436.27642067071184,not ranked,Glenroy Private,712.7036743455617,not ranked
ID692778292,2/37 Thomas St,CAMBERWELL,600800.0,u,29/07/2017,2,1.0,1.0,1625.0,59.0,-37.84237,145.09257,19849,1473.3937233144113,28.666666666666668,0,3767.6666666666665,18925.0,2042.3333333333333,Wattle Park Primary School,422.98410686341975,89,Siena College Ltd,1308.3293716961368,not ranked
ID403154013,6/1 Monaro Rd,KOOYONG,1290000.0,h,15/10/2016,2,2.0,2.0,0.0,29.0,-37.8407,145.0343,19946,2114.34751586064,18.214285714285715,0,271.6666666666667,771.6666666666666,74.0,Scotch College,774.9634610084277,9,Scotch College,774.9634610084277,31
ID676920767,316/145 Roden St,WEST MELBOURNE,295000.0,u,29/04/2017,1,1.0,1.0,0.0,6.0,-37.8084,144.9473,19973,559.8483259395108,6.25,0,647.0,2861.3333333333335,222.66666666666666,North Melbourne Primary School,1115.4098579107588,182,Simonds Catholic College,560.5456224830734,262
ID888094149,26 Howitt St,SOUTH YARRA,851000.0,u,20/05/2017,2,1.0,1.0,284.0,139.0,-37.8471,145.0019,19947,280.1179374131874,16.214285714285715,0,1245.0,3886.0,447.6666666666667,Toorak Primary School,739.1876418755584,83,Prahran High School,1101.404098668678,not ranked
ID688762007,98 Barkly St,BRUNSWICK EAST,1900000.0,h,10/09/2016,4,2.0,1.0,227.0,7.0,-37.7776,144.9726,19969,1255.670854913133,24.333333333333332,0,703.6666666666666,1502.0,135.66666666666666,Brunswick South Primary School,123.02301471780721,448,Princes Hill Secondary College,933.8903276986955,not ranked
ID487081089,70 Anderson St,NEWPORT,1262000.0,h,16/09/2017,3,2.0,2.0,343.0,39.0,-37.84461,144.87515,19994,772.090109771285,16.310344827586206,1,84.33333333333333,293.3333333333333,23.0,Newport Gardens Primary School,559.3675355553028,411,Bayside P-12 College,1704.6280367686475,243
ID834646259,9 Mill Ct,WHEELERS HILL,1200000.0,h,27/05/2017,4,3.0,3.0,858.0,7.0,-37.91874,145.19156999999996,19913,4788.694706057026,39.48148148148148,0,990.0,3070.0,411.0,St Justin's School,139.25535366112973,498,Wheelers Hill Secondary College,1290.0640165598365,not ranked
ID233220303,10 Wallara Rd,WERRIBEE,390000.0,h,3/06/2017,3,1.0,2.0,530.0,32.0,-37.90111,144.63302,19921,2475.599169260254,35.142857142857146,1,98.66666666666667,190.66666666666666,19.0,Thomas Chirnside Primary School,486.66271408176436,not ranked,Wyndham Central Secondary College,2277.251751056417,not ranked
ID950220030,185 Moreland Rd,COBURG,482500.0,h,23/04/2016,1,1.0,1.0,108.0,99.0,-37.7554,144.9648,19966,281.115183970777,30.0,0,1071.3333333333333,5783.666666666667,419.6666666666667,Moreland Primary School,152.8495651927467,not ranked,Sydney Road Community School,1611.4810070137141,447
ID640925319,4 Merrill Cr,CROYDON HILLS,790000.0,h,3/09/2017,3,2.0,2.0,659.0,32.0,-37.77473,145.26256,19878,2798.464607028734,45.76923076923077,0,294.6666666666667,840.6666666666666,110.66666666666667,Croydon Hills Primary School,862.2936128903898,253,Yarra Valley Grammar,1070.908576693701,not ranked
ID795188244,5/576 Glenferrie Rd,HAWTHORN,418000.0,u,7/11/2016,2,1.0,0.0,1056.0,129.0,-37.8261,145.0349,19904,533.2058412042053,15.666666666666666,0,1150.6666666666667,7827.0,922.3333333333334,St Joseph's School,65.27354052456806,113,Swinburne Senior Secondary College,616.4301275162313,not ranked
ID442741354,29/100 Commercial Rd,SOUTH YARRA,750000.0,u,4/06/2016,3,2.0,2.0,0.0,15.0,-37.8453,144.9849,19958,640.77769237584,13.5,0,1100.6666666666667,3636.3333333333335,457.3333333333333,South Yarra Primary School,443.8913958680035,44,Wesley College,461.6250462068445,108
ID532663563,34 Green St,CREMORNE,1000000.0,h,8/10/2016,2,1.0,0.0,146.0,139.0,-37.8274,144.9947,22247,544.1450963850014,10.0,1,888.0,2196.0,181.33333333333334,Richmond Primary School,454.0479703289751,260,Melbourne Girls Grammar,992.7045316968891,21
ID715435292,6/20 Denmark Hill Rd,HAWTHORN EAST,441000.0,u,27/05/2017,1,1.0,0.0,0.0,59.0,-37.8327,145.05428,19853,785.4288965457285,19.09090909090909,0,1253.6666666666667,7401.333333333333,484.6666666666667,Camberwell Primary School,331.28290449712114,35,SEDA College (Victoria),222.38440488744592,not ranked
ID791833084,74 Lincoln Dr,KEILOR EAST,845000.0,h,4/06/2016,4,1.0,1.0,622.0,54.0,-37.7425,144.8683,22253,4476.120272499585,18.333333333333332,0,555.6666666666666,1129.0,160.66666666666666,Keilor Heights Primary School,577.1090150718878,not ranked,Essendon Keilor College,334.69720513126117,460
ID518006402,45 Albert St,WILLIAMSTOWN,769000.0,h,18/06/2016,2,1.0,1.0,265.0,49.0,-37.853,144.8928,19993,583.2737339272578,20.857142857142858,0,1002.6666666666666,4068.0,328.3333333333333,Williamstown North Primary School,335.7976843170864,185,Bayside P-12 College,847.5327194619895,243
ID252138451,90 Murray Rd,PRESTON,799900.0,h,10/12/2016,2,1.0,2.0,460.0,44.0,-37.7397,145.0209,20012,1797.5098943568598,28.3,0,659.0,5219.333333333333,338.3333333333333,Preston North East Primary School,1055.8658567132163,not ranked,Northern College of the Arts and Technology,395.80420763115103,not ranked
ID321248815,470 Waterdale Rd,HEIDELBERG HEIGHTS,631000.0,h,30/07/2016,3,1.0,1.0,596.0,59.0,-37.7432,145.0479,19936,1606.0101124669493,31.75,0,1150.6666666666667,7827.0,922.3333333333334,St Pius X School,438.0995764243569,not ranked,East Preston Islamic College,1454.9172758976665,491
ID320521468,14 Moore St,SOUTH YARRA,1214000.0,h,8/04/2017,2,1.0,0.0,161.0,119.0,-37.8454,144.9891,19958,463.29852825406874,13.5,0,1245.0,3886.0,447.6666666666667,South Yarra Primary School,544.5981900740748,44,Wesley College,720.8662632348224,108
ID856326394,42a Essex Rd,SURREY HILLS,1725000.0,h,18/06/2016,4,2.0,2.0,798.0,44.0,-37.8308,145.0916,19894,768.7587317918145,25.76923076923077,0,2403.6666666666665,5212.333333333333,586.6666666666666,Canterbury Primary School,743.6811760531893,43,Siena College Ltd,855.0424604048821,not ranked
ID858342938,4 Wynnewood Ct,TEMPLESTOWE,2330000.0,h,12/08/2017,5,2.0,2.0,862.0,24.0,-37.75571,145.15521,19987,4738.019397860217,47.9,0,281.6666666666667,524.3333333333334,75.33333333333333,Templestowe Park Primary School,1053.6746904954034,165,Warrandyte High School,2684.4741014825254,319
ID698636158,146 Elizabeth St,COBURG NORTH,2000000.0,h,24/09/2016,3,1.0,1.0,973.0,5.0,-37.7284,144.9843,20011,1626.3788275886486,31.2,0,1071.3333333333333,5783.666666666667,419.6666666666667,Newlands Primary School,212.9607414679845,not ranked,Coburg High School,1702.8456580962397,79
ID802990694,87A Wyong St,KEILOR EAST,635000.0,h,8/04/2017,3,2.0,1.0,162.0,4.0,-37.7308,144.8664,20033,5059.507821410254,34.0,0,591.6666666666666,1189.6666666666667,177.33333333333334,Penleigh & Essendon Grammar School,377.96364463436197,126,Penleigh & Essendon Grammar School,377.96364463436197,not ranked
ID547788958,68 Bournian Av,STRATHMORE,1625000.0,h,23/09/2017,4,3.0,2.0,224.0,69.0,-37.73545,144.92164,20034,778.540564007103,31.0,0,1412.0,6364.0,699.3333333333334,Strathmore Primary School,408.1864639689267,265,Strathmore Secondary College,471.0219356475355,133
ID902432565,44 Devereaux St,OAK PARK,706000.0,h,7/11/2016,3,1.0,0.0,715.0,59.0,-37.7143,144.9092,20033,1158.3468731454989,34.0,0,136.33333333333334,302.6666666666667,42.0,Oak Park Primary School,532.2925029852015,not ranked,Glenroy Secondary College,1753.9676711722846,511
ID538557812,5/1 Dargi Grn,CAROLINE SPRINGS,360000.0,t,8/07/2017,3,1.0,1.0,0.0,10.0,-37.70624,144.74042,20000,3027.3109069275743,37.375,0,1288.3333333333333,4242.333333333333,480.0,Springside P-9 College,570.8266299655221,not ranked,Springside P-9 College,570.8266299655221,not ranked
ID475358192,117 Charles St,PRAHRAN,1255000.0,h,28/05/2016,3,1.0,1.0,231.0,109.0,-37.8467,144.9894,19958,316.33944459791155,13.5,0,659.0,5219.333333333333,338.3333333333333,Wesley College,680.4548505835706,202,Prahran High School,619.7567792210127,not ranked
ID739552538,61/88 Wells St,SOUTHBANK,720000.0,u,30/07/2016,3,2.0,1.0,0.0,19.0,-37.8273,144.9685,22238,1010.3463686481415,3.5,0,1100.6666666666667,3636.3333333333335,457.3333333333333,Melbourne Grammar School,1030.2948297964886,79,Victorian College Of The Arts Secondary School,344.1287933386512,not ranked
